LAMMPS data file via write_data, version 29 Aug 2024, timestep = 17, units = metal

96 atoms
2 atom types

0 10.129447365724008 xlo xhi
0 10.129447365724008 ylo yhi
0 10.129447365724008 zlo zhi

Masses

1 178.49
2 15.9994

Atoms # charge

1 1 3.942589779183491 0.00024626774415899744 10.129141656386949 10.128707041873502 -14 -13 -3
9 1 3.918662868769674 10.129219519962971 2.5330177283818083 2.533463523986005 -7 0 0
17 1 3.927175093423684 2.5326032456385232 10.12828037664645 2.5319305057753922 0 -3 0
25 1 3.905463024686754 2.5327456906712196 2.532630479713826 10.12896478147246 0 0 -3
33 2 -1.951461995868709 1.2657356892327902 1.265894527084816 3.7993254592034233 0 0 0
41 2 -1.990434894157013 1.2657784166692765 3.7986367637214817 3.7985038471051165 0 0 0
49 2 -2.044868671394801 1.2661213132652778 3.799281553442221 1.2655754123933356 0 0 0
57 2 -1.928826905430764 1.2660685915097578 1.2657903252148381 1.2654837729357935 0 0 0
65 2 -1.977742337900912 3.7978870068686423 1.2672262447812654 1.2664321362918918 0 0 0
73 2 -1.891576898535519 3.7986723424821505 3.7986818693788784 1.2672701806340043 0 0 0
81 2 -1.978224569510699 3.7976385881551855 3.7991862393156386 3.7980061201085045 0 0 0
89 2 -1.949434140110972 3.798617960423244 1.2654782999501175 3.798490780088079 0 0 0
5 1 3.920362788152146 5.065140369200248 10.128338775926407 0.00021963962647039698 0 -3 -12
13 1 3.810894038802493 5.064251883460493 2.532638915028739 2.53216186893385 0 0 0
21 1 3.923044031174002 7.596408124800441 10.128711762411529 2.5324237025317338 0 -3 0
29 1 3.826305995177974 7.597469560881187 2.531738337417263 10.129017311979183 0 0 -3
37 2 -1.985596155878751 6.330592964570454 1.266303190853082 3.799467900869728 0 0 0
45 2 -1.87146368393278 6.331141376273114 3.797490774979605 3.799007489573628 0 0 0
53 2 -1.940141559118573 6.331395727874905 3.798299498117627 1.2663464548922585 0 0 0
61 2 -1.900780911544744 6.3301081375656185 1.2651962932745695 1.266594578887015 0 0 0
69 2 -1.96373109825358 8.863462799852014 1.2664883697489298 1.2660296870181462 0 0 0
77 2 -1.934299329399312 8.86379958209836 3.7996535173988035 1.2660282652007693 0 0 0
85 2 -2.033334159497354 8.862467091963815 3.7979024782569426 3.7988148879068713 0 0 0
93 2 -1.878835754655004 8.86356484982604 1.265902826169085 3.7986211855758785 0 0 0
3 1 3.92982832993578 0.000396333305596826 5.065028787567307 10.129101613452585 -14 0 -3
11 1 3.930566022771875 0.0007295773794995963 7.596376573967951 2.5319223336435748 -14 0 0
15 1 3.902645470638483 5.065183616225361 7.596835974200515 2.5320787751950946 0 0 0
19 1 3.922689741490239 2.5332086093820294 5.064795573190255 2.5325976947780804 0 0 0
27 1 3.912629046979001 2.5325166657236675 7.596445699184062 0.0002785507390899902 0 0 -12
35 2 -1.98483363377996 1.2659136636871897 6.3310091209601715 3.7982337399514625 0 0 0
43 2 -1.983878363205774 1.2665570128213053 8.86351534877014 3.7990140612581236 0 0 0
51 2 -2.023977845589908 1.2662248007258252 8.86266667847072 1.2672308921598137 0 0 0
59 2 -1.796834385399492 1.2666163564240978 6.331731587218903 1.2663504968264345 0 0 0
67 2 -2.084330100515238 3.797433422177439 6.331726372803639 1.2672085678602603 0 0 0
75 2 -1.907901035930379 3.7980549322359294 8.863532111181595 1.2661336124925526 0 0 0
83 2 -1.996574155356263 3.7981381435953274 8.863133401647092 3.798247245662999 0 0 0
91 2 -1.982753608408351 3.7977083488595675 6.3315743454012035 3.7991608552839753 0 0 0
7 1 3.882123362805267 5.0643042222383 5.065717676962759 0.00019121498617279793 0 0 -12
23 1 3.848625019281986 7.597520732277789 5.064894395776847 2.5325611671128434 0 0 0
31 1 3.931223630762375 7.596297254913774 7.596395704728869 10.12928688768943 0 0 -9
39 2 -1.942347315549942 6.330608067733839 6.330787697185634 3.798329597534491 0 0 0
47 2 -1.938062372368545 6.33137399473929 8.86325543629164 3.798748024283439 0 0 0
55 2 -2.019287119508101 6.330901081477781 8.862350829975728 1.2659893310977701 0 0 0
63 2 -1.920568111785324 6.331378056941991 6.331492361557754 1.2645671805879488 0 0 0
71 2 -2.031444399827259 8.863556696610491 6.33176451722607 1.2665161928646371 0 0 0
79 2 -1.938592081425146 8.86290975816428 8.86390351260988 1.2654377383225268 0 0 0
87 2 -1.961648340730329 8.863210308055912 8.86251430980856 3.79913664482902 0 0 0
95 2 -1.892459883717679 8.862683788959574 6.330900278674863 3.798324903537664 0 0 0
2 1 3.936346679299239 0.00048190689626766375 0.0002329100617672007 5.065909915526034 -14 -10 0
10 1 3.93659008575841 0.00011561691736035668 2.5311992096611804 7.597124630169042 -14 0 0
18 1 3.949545451991016 2.531703998897905 0.0003135771348314515 7.596404953552757 0 -12 0
26 1 3.937547795340214 2.532394594521216 2.5321900569813365 5.0647752603091805 0 0 0
34 2 -1.940031217294354 1.2658518787497555 1.2664946036631797 8.863030098586766 0 0 0
42 2 -1.95577925968331 1.266636561628596 3.798051681884696 8.863192088095387 0 0 0
50 2 -1.920182787748286 1.2664413769955591 3.798560877381329 6.330764441361821 0 0 0
58 2 -1.91689979838124 1.2663279397494716 1.2655104926917708 6.330545072822021 0 0 0
66 2 -1.984868671461635 3.7978555434119046 1.2651544839467777 6.330265094059165 0 0 0
74 2 -1.921819547323981 3.798714021366481 3.7984457774226623 6.33098021635456 0 0 0
82 2 -2.014945595011264 3.798743120608523 3.799866423927695 8.86401728910566 0 0 0
90 2 -2.036705249672675 3.7991259436277294 1.26554794109535 8.862418234548436 0 0 0
6 1 3.928806237319865 5.065472940989028 10.1293193262276 5.0650785722133005 0 -7 0
14 1 3.908757071795038 5.065213365603337 2.5319290862612864 7.595937030924009 0 0 0
22 1 3.937377713641775 7.597046422777053 0.0002810740992631665 7.597032442019009 0 -10 0
30 1 3.842551624235766 7.59728550040193 2.53254991442147 5.065557795886954 0 0 0
38 2 -1.959145991186004 6.330645287292023 1.2666646312693788 8.863006443461405 0 0 0
46 2 -1.912597662550383 6.330634318410084 3.799124722681063 8.862436840521704 0 0 0
54 2 -2.031341315788127 6.331379130448753 3.799600482557716 6.331518169629056 0 0 0
62 2 -1.918676028204397 6.331249441272422 1.2658970490012742 6.331421059837102 0 0 0
70 2 -1.938485807504889 8.862483980840295 1.2665366794723654 6.331727421620132 0 0 0
78 2 -1.973928193456205 8.863911100186815 3.798495959255343 6.3309015473290176 0 0 0
86 2 -1.986729155264094 8.862841441164447 3.7982253519495623 8.863493760333977 0 0 0
94 2 -1.987520612834976 8.862771747907711 1.2661324549049693 8.86313005892323 0 0 0
4 1 3.918253999582563 10.129248108044429 5.064686677795879 5.064529495743942 -3 0 0
12 1 3.926139364313556 0.0003257385398813307 7.596194241349895 7.5964268092269895 -12 0 0
20 1 3.945214861244054 2.532522332218122 5.065359544283792 7.597497445751824 0 0 0
