,pred_0,pred_1,pred_2,targ_0,targ_1,targ_2
209,2.6650988184733158,2.6650988184733158,2.6650988184733158,2.6610147953033447,2.6610147953033447,2.6610147953033447
210,2.6640722111608084,2.6640722111608084,2.6640722111608084,2.647496461868286,2.647496461868286,2.647496461868286
211,2.627001880538922,2.627001880538922,2.627001880538922,2.627932071685791,2.627932071685791,2.627932071685791
212,2.6215986098299724,2.6215986098299724,2.6215986098299724,2.605618715286255,2.605618715286255,2.605618715286255
213,2.6185878607319006,2.6185878607319006,2.6185878607319006,2.6125543117523193,2.6125543117523193,2.6125543117523193
214,2.647517668972598,2.647517668972598,2.647517668972598,2.6408135890960693,2.6408135890960693,2.6408135890960693
215,2.636952023886385,2.636952023886385,2.636952023886385,2.6286206245422363,2.6286206245422363,2.6286206245422363
216,2.6244535881848927,2.6244535881848927,2.6244535881848927,2.6372132301330566,2.6372132301330566,2.6372132301330566
217,2.651387433297257,2.651387433297257,2.651387433297257,2.6360924243927,2.6360924243927,2.6360924243927
218,2.6733797849873002,2.6733797849873002,2.6733797849873002,2.6809463500976562,2.6809463500976562,2.6809463500976562
219,2.606141943176285,2.606141943176285,2.606141943176285,2.6244957447052,2.6244957447052,2.6244957447052
220,2.662684865859763,2.662684865859763,2.662684865859763,2.6699166297912598,2.6699166297912598,2.6699166297912598
221,2.6233291664939795,2.6233291664939795,2.6233291664939795,2.635953426361084,2.635953426361084,2.635953426361084
222,2.6084752285246515,2.6084752285246515,2.6084752285246515,2.6203484535217285,2.6203484535217285,2.6203484535217285
223,2.6439015905971446,2.6439015905971446,2.6439015905971446,2.641505479812622,2.641505479812622,2.641505479812622
224,-1.2864585833417608,-1.2864585833417608,-1.2864585833417608,-1.2639871835708618,-1.2639871835708618,-1.2639871835708618
225,-1.2966688437454579,-1.2966688437454579,-1.2966688437454579,-1.2805628776550293,-1.2805628776550293,-1.2805628776550293
226,-1.3402915526018124,-1.3402915526018124,-1.3402915526018124,-1.3381519317626953,-1.3381519317626953,-1.3381519317626953
227,-1.2941662683476953,-1.2941662683476953,-1.2941662683476953,-1.3055224418640137,-1.3055224418640137,-1.3055224418640137
228,-1.308965369615408,-1.308965369615408,-1.308965369615408,-1.3019944429397583,-1.3019944429397583,-1.3019944429397583
229,-1.3440950390476998,-1.3440950390476998,-1.3440950390476998,-1.3374422788619995,-1.3374422788619995,-1.3374422788619995
230,-1.320767827348944,-1.320767827348944,-1.320767827348944,-1.3423750400543213,-1.3423750400543213,-1.3423750400543213
231,-1.3205102766409584,-1.3205102766409584,-1.3205102766409584,-1.2907865047454834,-1.2907865047454834,-1.2907865047454834
232,-1.2803226019302751,-1.2803226019302751,-1.2803226019302751,-1.3038666248321533,-1.3038666248321533,-1.3038666248321533
233,-1.2875574842731896,-1.2875574842731896,-1.2875574842731896,-1.3226114511489868,-1.3226114511489868,-1.3226114511489868
234,-1.3549578772301933,-1.3549578772301933,-1.3549578772301933,-1.3601328134536743,-1.3601328134536743,-1.3601328134536743
235,-1.3244738507643805,-1.3244738507643805,-1.3244738507643805,-1.3435091972351074,-1.3435091972351074,-1.3435091972351074
236,-1.2971550641981124,-1.2971550641981124,-1.2971550641981124,-1.3041276931762695,-1.3041276931762695,-1.3041276931762695
237,-1.3219865434021365,-1.3219865434021365,-1.3219865434021365,-1.3066942691802979,-1.3066942691802979,-1.3066942691802979
238,-1.356492379080351,-1.356492379080351,-1.356492379080351,-1.3278440237045288,-1.3278440237045288,-1.3278440237045288
239,-1.3007452932847547,-1.3007452932847547,-1.3007452932847547,-1.2668095827102661,-1.2668095827102661,-1.2668095827102661
240,-1.2819392104109115,-1.2819392104109115,-1.2819392104109115,-1.311018705368042,-1.311018705368042,-1.311018705368042
241,-1.370180453860872,-1.370180453860872,-1.370180453860872,-1.3625730276107788,-1.3625730276107788,-1.3625730276107788
